genus,species,image_url,source,country,locality,latitude,longitude,observer,license,created_at
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/243758032/original.jpeg,GBIF,Russian Federation,,53.0454300,156.7614220,Светлана Мещерягина,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:35.676558
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/243758025/original.jpeg,GBIF,Russian Federation,,53.0467800,156.7648450,Светлана Мещерягина,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:35.607263
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/214495042/original.jpg,GBIF,Russian Federation,,53.0753670,158.9852600,Boris Bolshakov,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:35.475755
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/209179756/original.jpeg,GBIF,Russian Federation,,46.7196420,142.5469600,sergeymakeev,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:35.412057
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/207013055/original.jpg,GBIF,Russian Federation,,53.0591390,158.6160430,Boris Bolshakov,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:35.284555
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/206441961/original.jpeg,GBIF,United States of America,,57.7775100,-152.5236850,Masumi Palhof,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:35.156369
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/206171165/original.jpeg,GBIF,Russian Federation,,53.0356160,158.6649970,prosto_manul,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:35.092032
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/208668273/original.jpg,GBIF,Japan,,36.7399220,138.5579080,fudao,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:35.025779
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/204310907/original.jpeg,GBIF,United States of America,,59.2524440,-150.9468000,Erin McKittrick,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:34.961069
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/204585012/original.jpeg,GBIF,Russian Federation,,53.2590410,158.1146700,Natali,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:34.895770
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/208577628/original.jpg,GBIF,Russian Federation,,53.0291530,158.6423800,ayealone,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:34.700479
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/206207990/original.jpeg,GBIF,Russian Federation,,53.0312590,158.6422190,German Laktionov,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:34.499058
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/209488590/original.jpg,GBIF,Russian Federation,,53.1486830,158.9079220,Boris Bolshakov,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:34.236998
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/206707359/original.jpg,GBIF,Russian Federation,,53.0494000,158.6166530,Boris Bolshakov,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:34.173473
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/209651732/original.jpeg,GBIF,Russian Federation,,55.0061140,158.6659990,Валерия Ковалева,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:34.044283
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/208576715/original.jpg,GBIF,Russian Federation,,53.0365640,158.6387170,ayealone,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:33.841160
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/205954128/original.jpg,GBIF,Russian Federation,,53.0298420,158.6421670,Viktoria Baturina,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:33.773603
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/205319928/original.jpeg,GBIF,Russian Federation,,46.4660870,142.3343100,sergeymakeev,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:33.703565
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/208581416/original.jpeg,GBIF,Russian Federation,,53.0382610,158.6409470,nightmari,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:33.638181
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/205650957/original.jpeg,GBIF,United States of America,,53.8344150,-166.5236050,hlackos,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:33.573567
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/206207756/original.jpg,GBIF,Russian Federation,,53.0314130,158.6422670,Viktoria Baturina,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:33.507228
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/208170941/original.jpg,GBIF,Russian Federation,,53.0774570,158.2565000,Boris Bolshakov,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:33.441798
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/209979486/original.jpg,GBIF,Russian Federation,,53.0753820,158.9852750,Boris Bolshakov,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:33.310048
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/208579501/original.jpeg,GBIF,Russian Federation,,53.0383180,158.6409220,Валерия,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:33.180224
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/206238980/original.jpeg,GBIF,United States of America,,57.8298390,-152.3473810,Masumi Palhof,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:32.978717
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/204463457/original.jpeg,GBIF,Russian Federation,,46.8725930,142.7541900,sergeymakeev,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:32.913619
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/208175440/original.jpg,GBIF,Russian Federation,,53.0451150,158.6458260,lukovnikovatatyana,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:32.849324
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/207625922/original.jpeg,GBIF,Russian Federation,,53.0299270,158.6409270,German Laktionov,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:32.645146
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/227994781/original.jpeg,GBIF,United States of America,,57.9447460,-152.4421010,country1115,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:32.574364
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/201108384/original.jpeg,GBIF,Russian Federation,,46.7523960,142.7393190,Валерия Ковалева,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:32.422448
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/204003482/original.jpeg,GBIF,United States of America,,57.3597260,-154.1605040,Masumi Palhof,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:32.162795
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/209874021/original.jpeg,GBIF,United States of America,,53.8881500,-166.5443400,Craig Robson,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:32.093412
Dactylorhiza,aristata,https://plant.depo.msu.ru/open/public/item/MW0968619/img/0.jpg?gbif,GBIF,Russian Federation,,59.1786110,164.5350000,S.V. Dudov == S.V. Dudov,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:32.027495
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/301266184/original.jpeg,GBIF,Japan,,38.1285620,140.4527970,Angus Davison,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:31.963234
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/463104158/original.jpeg,GBIF,Japan,,43.6612750,142.8272310,郭信厚,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:31.898009
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/317903230/original.jpg,GBIF,Russian Federation,,46.9694120,142.7917170,Илья Руденко,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:31.767817
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/296641392/original.jpeg,GBIF,Russian Federation,,53.0878350,157.8779370,Tatyana Primak,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:31.633248
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/315661739/original.jpg,GBIF,Russian Federation,,44.2125550,146.0253140,Илья Руденко,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:31.347332
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/301032004/original.jpeg,GBIF,Russian Federation,,52.8881210,158.7121150,Tatyana Primak,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:31.220210
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/301082457/original.jpeg,GBIF,Russian Federation,,52.8927020,158.7091430,Tatyana Primak,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:30.993673
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/302690744/original.jpg,GBIF,Russian Federation,,44.1862250,146.0225970,Илья Руденко,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:30.659067
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/318157194/original.jpg,GBIF,Russian Federation,,46.9861970,142.8287050,Илья Руденко,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:30.530066
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/297987349/original.jpeg,GBIF,Russian Federation,,53.1333200,157.8983360,Tatyana Primak,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:30.291363
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/297986793/original.jpeg,GBIF,Russian Federation,,53.1331390,157.8993190,Tatyana Primak,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:30.160179
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/297987602/original.jpeg,GBIF,Russian Federation,,53.1756020,157.9124030,Tatyana Primak,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:30.033124
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/296109276/original.jpeg,GBIF,Russian Federation,,53.0379920,157.7756160,Tatyana Primak,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:29.968353
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/315648026/original.jpg,GBIF,Russian Federation,,44.2731380,146.2433030,Илья Руденко,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:29.701845
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/315663625/original.jpg,GBIF,Russian Federation,,44.1862970,146.0225670,Илья Руденко,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:29.550684
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/315669601/original.jpg,GBIF,Russian Federation,,46.9752170,142.8239580,Илья Руденко,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:29.289829
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/300035314/original.jpg,GBIF,United States of America,,55.1832500,-160.4820690,MS Roald Amundsen,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:29.226467
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/306057016/original.jpeg,GBIF,Russian Federation,,55.4856500,157.6301970,Валерия Ковалева,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:29.074823
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/304270058/original.jpg,GBIF,United States of America,,51.8034180,-176.6404950,alinagoncharova,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:28.729436
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/304028173/original.jpg,GBIF,Russian Federation,,44.3377750,146.2674120,Илья Руденко,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:28.395355
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/306051681/original.jpeg,GBIF,Russian Federation,,55.4857320,157.6287860,Валерия Ковалева,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:28.200318
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/303217675/original.jpeg,GBIF,United States of America,,57.3331900,-154.0160600,Masumi Palhof,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.989567
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/303131644/original.jpeg,GBIF,United States of America,,57.4587100,-152.4505640,Duane A. Dyer,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.860514
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/303425177/original.jpeg,GBIF,Russian Federation,,53.4547150,158.5248350,saratov_vedi,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.794507
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/303040216/original.jpg,GBIF,Japan,,38.1277420,140.4490800,hrykkg,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.730488
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/303425269/original.jpeg,GBIF,Russian Federation,,53.4578330,158.5703180,saratov_vedi,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.663581
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/303488262/original.jpeg,GBIF,Russian Federation,,52.8728120,157.3421380,Оlga Сhernyagina,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.586627
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/303159136/original.jpeg,GBIF,United States of America,,57.7872180,-152.4366970,Duane A. Dyer,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.382068
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/303153460/original.jpeg,GBIF,United States of America,,57.7830650,-152.4612280,Duane A. Dyer,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.188996
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/303023526/original.jpeg,GBIF,Russian Federation,,53.4661110,157.7216670,Оlga Сhernyagina,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.124295
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/301137153/original.jpeg,GBIF,Japan,,38.1424690,140.4428780,Angus Davison,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:27.060649
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/301494586/original.jpeg,GBIF,United States of America,,51.8449420,-176.6340130,julegust,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:26.987945
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/300029246/original.jpg,GBIF,United States of America,,55.1834950,-160.5072170,Katlyn Taylor,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:26.837751
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/297988411/original.jpeg,GBIF,Japan,,36.4082330,138.4352610,belvedere04,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:40:26.687873
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/515018746/original.jpg,GBIF,Japan,,36.1568170,136.7646560,Hiroki Shudo,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:26.560478
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/490483859/original.jpg,GBIF,Russian Federation,,47.2942170,142.7624050,Ольга Ложникова,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:26.495205
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/294507207/original.jpeg,GBIF,United States of America,,55.3350010,-160.4327700,Jenn Mercer,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:26.298864
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/295792445/original.jpg,GBIF,Russian Federation,,46.7905170,142.4358900,sergeymakeev,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:26.234544
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/294288458/original.jpeg,GBIF,Russian Federation,,46.9697090,142.7904220,elenailina,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:40:26.039304
